profile,ear,band,active_prescription,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,camfit_gain_db,output_level_db_spl,sigma_graph_input_dbfs,sigma_graph_output_dbfs,sigma_output_after_global_headroom_dbfs,global_headroom_gain_db,within_configured_sigma_graph_range
N5,left,8,True,6727.0000,5187.3000,8724.1000,10.0,71.596912,81.596912,-90.000000,-18.403088,-38.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,11.0,71.596912,82.596912,-89.000000,-17.403088,-37.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,12.0,71.596912,83.596912,-88.000000,-16.403088,-36.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,13.0,71.596912,84.596912,-87.000000,-15.403088,-35.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,14.0,71.596912,85.596912,-86.000000,-14.403088,-34.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,15.0,71.596912,86.596912,-85.000000,-13.403088,-33.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,16.0,71.596912,87.596912,-84.000000,-12.403088,-32.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,17.0,71.596912,88.596912,-83.000000,-11.403088,-31.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,18.0,71.596912,89.596912,-82.000000,-10.403088,-30.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,19.0,71.596912,90.596912,-81.000000,-9.403088,-29.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,20.0,71.596912,91.596912,-80.000000,-8.403088,-28.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,21.0,71.596912,92.596912,-79.000000,-7.403088,-27.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,22.0,71.596912,93.596912,-78.000000,-6.403088,-26.403088,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,23.0,70.939017,93.939017,-77.000000,-6.060983,-26.060983,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,24.0,70.281122,94.281122,-76.000000,-5.718878,-25.718878,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,25.0,69.623228,94.623228,-75.000000,-5.376772,-25.376772,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,26.0,68.965333,94.965333,-74.000000,-5.034667,-25.034667,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,27.0,68.307438,95.307438,-73.000000,-4.692562,-24.692562,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,28.0,67.649543,95.649543,-72.000000,-4.350457,-24.350457,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,29.0,66.991649,95.991649,-71.000000,-4.008351,-24.008351,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,30.0,66.333754,96.333754,-70.000000,-3.666246,-23.666246,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,31.0,65.675859,96.675859,-69.000000,-3.324141,-23.324141,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,32.0,65.017965,97.017965,-68.000000,-2.982035,-22.982035,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,33.0,64.360070,97.360070,-67.000000,-2.639930,-22.639930,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,34.0,63.702175,97.702175,-66.000000,-2.297825,-22.297825,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,35.0,63.044280,98.044280,-65.000000,-1.955720,-21.955720,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,36.0,62.386386,98.386386,-64.000000,-1.613614,-21.613614,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,37.0,61.728491,98.728491,-63.000000,-1.271509,-21.271509,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,38.0,61.070596,99.070596,-62.000000,-0.929404,-20.929404,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,39.0,60.412701,99.412701,-61.000000,-0.587299,-20.587299,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,40.0,59.754807,99.754807,-60.000000,-0.245193,-20.245193,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,41.0,59.000000,100.000000,-59.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,42.0,58.000000,100.000000,-58.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,43.0,57.000000,100.000000,-57.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,44.0,56.000000,100.000000,-56.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,45.0,55.000000,100.000000,-55.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,46.0,54.000000,100.000000,-54.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,47.0,53.000000,100.000000,-53.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,48.0,52.000000,100.000000,-52.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,49.0,51.000000,100.000000,-51.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,50.0,50.000000,100.000000,-50.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,51.0,49.000000,100.000000,-49.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,52.0,48.000000,100.000000,-48.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,53.0,47.000000,100.000000,-47.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,54.0,46.000000,100.000000,-46.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,55.0,45.000000,100.000000,-45.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,56.0,44.000000,100.000000,-44.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,57.0,43.000000,100.000000,-43.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,58.0,42.000000,100.000000,-42.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,59.0,41.000000,100.000000,-41.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,60.0,40.000000,100.000000,-40.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,61.0,39.000000,100.000000,-39.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,62.0,38.000000,100.000000,-38.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,63.0,37.000000,100.000000,-37.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,64.0,36.000000,100.000000,-36.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,65.0,35.000000,100.000000,-35.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,66.0,34.000000,100.000000,-34.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,67.0,33.000000,100.000000,-33.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,68.0,32.000000,100.000000,-32.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,69.0,31.000000,100.000000,-31.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,70.0,30.000000,100.000000,-30.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,71.0,29.000000,100.000000,-29.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,72.0,28.000000,100.000000,-28.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,73.0,27.000000,100.000000,-27.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,74.0,26.000000,100.000000,-26.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,75.0,25.000000,100.000000,-25.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,76.0,24.000000,100.000000,-24.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,77.0,23.000000,100.000000,-23.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,78.0,22.000000,100.000000,-22.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,79.0,21.000000,100.000000,-21.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,80.0,20.000000,100.000000,-20.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,81.0,19.000000,100.000000,-19.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,82.0,18.000000,100.000000,-18.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,83.0,17.000000,100.000000,-17.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,84.0,16.000000,100.000000,-16.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,85.0,15.000000,100.000000,-15.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,86.0,14.000000,100.000000,-14.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,87.0,13.000000,100.000000,-13.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,88.0,12.000000,100.000000,-12.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,89.0,11.000000,100.000000,-11.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,90.0,10.000000,100.000000,-10.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,91.0,9.000000,100.000000,-9.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,92.0,8.000000,100.000000,-8.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,93.0,7.000000,100.000000,-7.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,94.0,6.000000,100.000000,-6.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,95.0,5.000000,100.000000,-5.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,96.0,4.000000,100.000000,-4.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,97.0,3.000000,100.000000,-3.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,98.0,2.000000,100.000000,-2.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,99.0,1.000000,100.000000,-1.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,100.0,0.000000,100.000000,0.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,101.0,-1.000000,100.000000,1.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,102.0,-2.000000,100.000000,2.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,103.0,-3.000000,100.000000,3.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,104.0,-4.000000,100.000000,4.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,105.0,-5.000000,100.000000,5.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,106.0,-6.000000,100.000000,6.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,107.0,-7.000000,100.000000,7.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,108.0,-8.000000,100.000000,8.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,109.0,-9.000000,100.000000,9.000000,0.000000,-20.000000,-20.000000,True
N5,left,8,True,6727.0000,5187.3000,8724.1000,110.0,-10.000000,100.000000,10.000000,0.000000,-20.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,-10.0,0.000000,-10.000000,-110.000000,-110.000000,-130.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-9.0,0.000000,-9.000000,-109.000000,-109.000000,-129.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-8.0,0.000000,-8.000000,-108.000000,-108.000000,-128.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-7.0,0.000000,-7.000000,-107.000000,-107.000000,-127.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-6.0,0.000000,-6.000000,-106.000000,-106.000000,-126.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-5.0,0.000000,-5.000000,-105.000000,-105.000000,-125.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-4.0,0.000000,-4.000000,-104.000000,-104.000000,-124.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-3.0,0.000000,-3.000000,-103.000000,-103.000000,-123.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-2.0,0.000000,-2.000000,-102.000000,-102.000000,-122.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,-1.0,0.000000,-1.000000,-101.000000,-101.000000,-121.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,0.0,0.000000,0.000000,-100.000000,-100.000000,-120.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,1.0,0.000000,1.000000,-99.000000,-99.000000,-119.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,2.0,0.000000,2.000000,-98.000000,-98.000000,-118.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,3.0,0.000000,3.000000,-97.000000,-97.000000,-117.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,4.0,0.000000,4.000000,-96.000000,-96.000000,-116.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,5.0,0.000000,5.000000,-95.000000,-95.000000,-115.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,6.0,0.000000,6.000000,-94.000000,-94.000000,-114.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,7.0,0.000000,7.000000,-93.000000,-93.000000,-113.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,8.0,0.000000,8.000000,-92.000000,-92.000000,-112.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,9.0,0.000000,9.000000,-91.000000,-91.000000,-111.000000,-20.000000,False
N5,left,9,False,11314.0000,8724.1000,22050.0000,10.0,0.000000,10.000000,-90.000000,-90.000000,-110.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,11.0,0.000000,11.000000,-89.000000,-89.000000,-109.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,12.0,0.000000,12.000000,-88.000000,-88.000000,-108.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,13.0,0.000000,13.000000,-87.000000,-87.000000,-107.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,14.0,0.000000,14.000000,-86.000000,-86.000000,-106.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,15.0,0.000000,15.000000,-85.000000,-85.000000,-105.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,16.0,0.000000,16.000000,-84.000000,-84.000000,-104.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,17.0,0.000000,17.000000,-83.000000,-83.000000,-103.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,18.0,0.000000,18.000000,-82.000000,-82.000000,-102.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,19.0,0.000000,19.000000,-81.000000,-81.000000,-101.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,20.0,0.000000,20.000000,-80.000000,-80.000000,-100.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,21.0,0.000000,21.000000,-79.000000,-79.000000,-99.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,22.0,0.000000,22.000000,-78.000000,-78.000000,-98.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,23.0,0.000000,23.000000,-77.000000,-77.000000,-97.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,24.0,0.000000,24.000000,-76.000000,-76.000000,-96.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,25.0,0.000000,25.000000,-75.000000,-75.000000,-95.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,26.0,0.000000,26.000000,-74.000000,-74.000000,-94.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,27.0,0.000000,27.000000,-73.000000,-73.000000,-93.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,28.0,0.000000,28.000000,-72.000000,-72.000000,-92.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,29.0,0.000000,29.000000,-71.000000,-71.000000,-91.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,30.0,0.000000,30.000000,-70.000000,-70.000000,-90.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,31.0,0.000000,31.000000,-69.000000,-69.000000,-89.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,32.0,0.000000,32.000000,-68.000000,-68.000000,-88.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,33.0,0.000000,33.000000,-67.000000,-67.000000,-87.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,34.0,0.000000,34.000000,-66.000000,-66.000000,-86.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,35.0,0.000000,35.000000,-65.000000,-65.000000,-85.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,36.0,0.000000,36.000000,-64.000000,-64.000000,-84.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,37.0,0.000000,37.000000,-63.000000,-63.000000,-83.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,38.0,0.000000,38.000000,-62.000000,-62.000000,-82.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,39.0,0.000000,39.000000,-61.000000,-61.000000,-81.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,40.0,0.000000,40.000000,-60.000000,-60.000000,-80.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,41.0,0.000000,41.000000,-59.000000,-59.000000,-79.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,42.0,0.000000,42.000000,-58.000000,-58.000000,-78.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,43.0,0.000000,43.000000,-57.000000,-57.000000,-77.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,44.0,0.000000,44.000000,-56.000000,-56.000000,-76.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,45.0,0.000000,45.000000,-55.000000,-55.000000,-75.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,46.0,0.000000,46.000000,-54.000000,-54.000000,-74.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,47.0,0.000000,47.000000,-53.000000,-53.000000,-73.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,48.0,0.000000,48.000000,-52.000000,-52.000000,-72.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,49.0,0.000000,49.000000,-51.000000,-51.000000,-71.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,50.0,0.000000,50.000000,-50.000000,-50.000000,-70.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,51.0,0.000000,51.000000,-49.000000,-49.000000,-69.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,52.0,0.000000,52.000000,-48.000000,-48.000000,-68.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,53.0,0.000000,53.000000,-47.000000,-47.000000,-67.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,54.0,0.000000,54.000000,-46.000000,-46.000000,-66.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,55.0,0.000000,55.000000,-45.000000,-45.000000,-65.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,56.0,0.000000,56.000000,-44.000000,-44.000000,-64.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,57.0,0.000000,57.000000,-43.000000,-43.000000,-63.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,58.0,0.000000,58.000000,-42.000000,-42.000000,-62.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,59.0,0.000000,59.000000,-41.000000,-41.000000,-61.000000,-20.000000,True
N5,left,9,False,11314.0000,8724.1000,22050.0000,60.0,0.000000,60.000000,-40.000000,-40.000000,-60.000000,-20.000000,True
