profile,ear,band,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,gain_db,output_level_db_spl
N3,right,8,6727.0000,5187.3000,8724.1000,25.0,54.623228,79.623228
N3,right,8,6727.0000,5187.3000,8724.1000,26.0,53.965333,79.965333
N3,right,8,6727.0000,5187.3000,8724.1000,27.0,53.307438,80.307438
N3,right,8,6727.0000,5187.3000,8724.1000,28.0,52.649543,80.649543
N3,right,8,6727.0000,5187.3000,8724.1000,29.0,51.991649,80.991649
N3,right,8,6727.0000,5187.3000,8724.1000,30.0,51.333754,81.333754
N3,right,8,6727.0000,5187.3000,8724.1000,31.0,50.675859,81.675859
N3,right,8,6727.0000,5187.3000,8724.1000,32.0,50.017965,82.017965
N3,right,8,6727.0000,5187.3000,8724.1000,33.0,49.360070,82.360070
N3,right,8,6727.0000,5187.3000,8724.1000,34.0,48.702175,82.702175
N3,right,8,6727.0000,5187.3000,8724.1000,35.0,48.044280,83.044280
N3,right,8,6727.0000,5187.3000,8724.1000,36.0,47.386386,83.386386
N3,right,8,6727.0000,5187.3000,8724.1000,37.0,46.728491,83.728491
N3,right,8,6727.0000,5187.3000,8724.1000,38.0,46.070596,84.070596
N3,right,8,6727.0000,5187.3000,8724.1000,39.0,45.412701,84.412701
N3,right,8,6727.0000,5187.3000,8724.1000,40.0,44.754807,84.754807
N3,right,8,6727.0000,5187.3000,8724.1000,41.0,44.096912,85.096912
N3,right,8,6727.0000,5187.3000,8724.1000,42.0,43.439017,85.439017
N3,right,8,6727.0000,5187.3000,8724.1000,43.0,42.781122,85.781122
N3,right,8,6727.0000,5187.3000,8724.1000,44.0,42.123228,86.123228
N3,right,8,6727.0000,5187.3000,8724.1000,45.0,41.465333,86.465333
N3,right,8,6727.0000,5187.3000,8724.1000,46.0,40.807438,86.807438
N3,right,8,6727.0000,5187.3000,8724.1000,47.0,40.149543,87.149543
N3,right,8,6727.0000,5187.3000,8724.1000,48.0,39.491649,87.491649
N3,right,8,6727.0000,5187.3000,8724.1000,49.0,38.833754,87.833754
N3,right,8,6727.0000,5187.3000,8724.1000,50.0,38.175859,88.175859
N3,right,8,6727.0000,5187.3000,8724.1000,51.0,37.517965,88.517965
N3,right,8,6727.0000,5187.3000,8724.1000,52.0,36.860070,88.860070
N3,right,8,6727.0000,5187.3000,8724.1000,53.0,36.202175,89.202175
N3,right,8,6727.0000,5187.3000,8724.1000,54.0,35.544280,89.544280
N3,right,8,6727.0000,5187.3000,8724.1000,55.0,34.886386,89.886386
N3,right,8,6727.0000,5187.3000,8724.1000,56.0,34.228491,90.228491
N3,right,8,6727.0000,5187.3000,8724.1000,57.0,33.570596,90.570596
N3,right,8,6727.0000,5187.3000,8724.1000,58.0,32.912701,90.912701
N3,right,8,6727.0000,5187.3000,8724.1000,59.0,32.254807,91.254807
N3,right,8,6727.0000,5187.3000,8724.1000,60.0,31.596912,91.596912
N3,right,8,6727.0000,5187.3000,8724.1000,61.0,30.939017,91.939017
N3,right,8,6727.0000,5187.3000,8724.1000,62.0,30.281122,92.281122
N3,right,8,6727.0000,5187.3000,8724.1000,63.0,29.623228,92.623228
N3,right,8,6727.0000,5187.3000,8724.1000,64.0,28.965333,92.965333
N3,right,8,6727.0000,5187.3000,8724.1000,65.0,28.307438,93.307438
N3,right,8,6727.0000,5187.3000,8724.1000,66.0,27.649543,93.649543
N3,right,8,6727.0000,5187.3000,8724.1000,67.0,26.991649,93.991649
N3,right,8,6727.0000,5187.3000,8724.1000,68.0,26.333754,94.333754
N3,right,8,6727.0000,5187.3000,8724.1000,69.0,25.675859,94.675859
N3,right,8,6727.0000,5187.3000,8724.1000,70.0,25.017965,95.017965
N3,right,8,6727.0000,5187.3000,8724.1000,71.0,24.360070,95.360070
N3,right,8,6727.0000,5187.3000,8724.1000,72.0,23.702175,95.702175
N3,right,8,6727.0000,5187.3000,8724.1000,73.0,23.044280,96.044280
N3,right,8,6727.0000,5187.3000,8724.1000,74.0,22.386386,96.386386
N3,right,8,6727.0000,5187.3000,8724.1000,75.0,21.728491,96.728491
N3,right,8,6727.0000,5187.3000,8724.1000,76.0,21.070596,97.070596
N3,right,8,6727.0000,5187.3000,8724.1000,77.0,20.412701,97.412701
N3,right,8,6727.0000,5187.3000,8724.1000,78.0,19.754807,97.754807
N3,right,8,6727.0000,5187.3000,8724.1000,79.0,19.096912,98.096912
N3,right,8,6727.0000,5187.3000,8724.1000,80.0,18.439017,98.439017
N3,right,8,6727.0000,5187.3000,8724.1000,81.0,17.781122,98.781122
N3,right,8,6727.0000,5187.3000,8724.1000,82.0,17.123228,99.123228
N3,right,8,6727.0000,5187.3000,8724.1000,83.0,16.465333,99.465333
N3,right,8,6727.0000,5187.3000,8724.1000,84.0,15.807438,99.807438
N3,right,8,6727.0000,5187.3000,8724.1000,85.0,15.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,86.0,14.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,87.0,13.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,88.0,12.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,89.0,11.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,90.0,10.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,91.0,9.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,92.0,8.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,93.0,7.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,94.0,6.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,95.0,5.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,96.0,4.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,97.0,3.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,98.0,2.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,99.0,1.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,100.0,0.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,101.0,-1.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,102.0,-2.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,103.0,-3.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,104.0,-4.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,105.0,-5.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,106.0,-6.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,107.0,-7.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,108.0,-8.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,109.0,-9.000000,100.000000
N3,right,8,6727.0000,5187.3000,8724.1000,110.0,-10.000000,100.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-10.0,0.000000,-10.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-9.0,0.000000,-9.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-8.0,0.000000,-8.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-7.0,0.000000,-7.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-6.0,0.000000,-6.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-5.0,0.000000,-5.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-4.0,0.000000,-4.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-3.0,0.000000,-3.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-2.0,0.000000,-2.000000
N3,right,9,11314.0000,8724.1000,22050.0000,-1.0,0.000000,-1.000000
N3,right,9,11314.0000,8724.1000,22050.0000,0.0,0.000000,0.000000
N3,right,9,11314.0000,8724.1000,22050.0000,1.0,0.000000,1.000000
N3,right,9,11314.0000,8724.1000,22050.0000,2.0,0.000000,2.000000
N3,right,9,11314.0000,8724.1000,22050.0000,3.0,0.000000,3.000000
N3,right,9,11314.0000,8724.1000,22050.0000,4.0,0.000000,4.000000
N3,right,9,11314.0000,8724.1000,22050.0000,5.0,0.000000,5.000000
N3,right,9,11314.0000,8724.1000,22050.0000,6.0,0.000000,6.000000
N3,right,9,11314.0000,8724.1000,22050.0000,7.0,0.000000,7.000000
N3,right,9,11314.0000,8724.1000,22050.0000,8.0,0.000000,8.000000
N3,right,9,11314.0000,8724.1000,22050.0000,9.0,0.000000,9.000000
N3,right,9,11314.0000,8724.1000,22050.0000,10.0,0.000000,10.000000
N3,right,9,11314.0000,8724.1000,22050.0000,11.0,0.000000,11.000000
N3,right,9,11314.0000,8724.1000,22050.0000,12.0,0.000000,12.000000
N3,right,9,11314.0000,8724.1000,22050.0000,13.0,0.000000,13.000000
N3,right,9,11314.0000,8724.1000,22050.0000,14.0,0.000000,14.000000
N3,right,9,11314.0000,8724.1000,22050.0000,15.0,0.000000,15.000000
N3,right,9,11314.0000,8724.1000,22050.0000,16.0,0.000000,16.000000
N3,right,9,11314.0000,8724.1000,22050.0000,17.0,0.000000,17.000000
N3,right,9,11314.0000,8724.1000,22050.0000,18.0,0.000000,18.000000
N3,right,9,11314.0000,8724.1000,22050.0000,19.0,0.000000,19.000000
N3,right,9,11314.0000,8724.1000,22050.0000,20.0,0.000000,20.000000
N3,right,9,11314.0000,8724.1000,22050.0000,21.0,0.000000,21.000000
N3,right,9,11314.0000,8724.1000,22050.0000,22.0,0.000000,22.000000
N3,right,9,11314.0000,8724.1000,22050.0000,23.0,0.000000,23.000000
N3,right,9,11314.0000,8724.1000,22050.0000,24.0,0.000000,24.000000
N3,right,9,11314.0000,8724.1000,22050.0000,25.0,0.000000,25.000000
N3,right,9,11314.0000,8724.1000,22050.0000,26.0,0.000000,26.000000
N3,right,9,11314.0000,8724.1000,22050.0000,27.0,0.000000,27.000000
N3,right,9,11314.0000,8724.1000,22050.0000,28.0,0.000000,28.000000
N3,right,9,11314.0000,8724.1000,22050.0000,29.0,0.000000,29.000000
N3,right,9,11314.0000,8724.1000,22050.0000,30.0,0.000000,30.000000
N3,right,9,11314.0000,8724.1000,22050.0000,31.0,0.000000,31.000000
N3,right,9,11314.0000,8724.1000,22050.0000,32.0,0.000000,32.000000
N3,right,9,11314.0000,8724.1000,22050.0000,33.0,0.000000,33.000000
N3,right,9,11314.0000,8724.1000,22050.0000,34.0,0.000000,34.000000
N3,right,9,11314.0000,8724.1000,22050.0000,35.0,0.000000,35.000000
N3,right,9,11314.0000,8724.1000,22050.0000,36.0,0.000000,36.000000
N3,right,9,11314.0000,8724.1000,22050.0000,37.0,0.000000,37.000000
N3,right,9,11314.0000,8724.1000,22050.0000,38.0,0.000000,38.000000
N3,right,9,11314.0000,8724.1000,22050.0000,39.0,0.000000,39.000000
N3,right,9,11314.0000,8724.1000,22050.0000,40.0,0.000000,40.000000
N3,right,9,11314.0000,8724.1000,22050.0000,41.0,0.000000,41.000000
N3,right,9,11314.0000,8724.1000,22050.0000,42.0,0.000000,42.000000
N3,right,9,11314.0000,8724.1000,22050.0000,43.0,0.000000,43.000000
N3,right,9,11314.0000,8724.1000,22050.0000,44.0,0.000000,44.000000
N3,right,9,11314.0000,8724.1000,22050.0000,45.0,0.000000,45.000000
N3,right,9,11314.0000,8724.1000,22050.0000,46.0,0.000000,46.000000
N3,right,9,11314.0000,8724.1000,22050.0000,47.0,0.000000,47.000000
N3,right,9,11314.0000,8724.1000,22050.0000,48.0,0.000000,48.000000
N3,right,9,11314.0000,8724.1000,22050.0000,49.0,0.000000,49.000000
N3,right,9,11314.0000,8724.1000,22050.0000,50.0,0.000000,50.000000
N3,right,9,11314.0000,8724.1000,22050.0000,51.0,0.000000,51.000000
N3,right,9,11314.0000,8724.1000,22050.0000,52.0,0.000000,52.000000
N3,right,9,11314.0000,8724.1000,22050.0000,53.0,0.000000,53.000000
N3,right,9,11314.0000,8724.1000,22050.0000,54.0,0.000000,54.000000
N3,right,9,11314.0000,8724.1000,22050.0000,55.0,0.000000,55.000000
N3,right,9,11314.0000,8724.1000,22050.0000,56.0,0.000000,56.000000
N3,right,9,11314.0000,8724.1000,22050.0000,57.0,0.000000,57.000000
N3,right,9,11314.0000,8724.1000,22050.0000,58.0,0.000000,58.000000
N3,right,9,11314.0000,8724.1000,22050.0000,59.0,0.000000,59.000000
N3,right,9,11314.0000,8724.1000,22050.0000,60.0,0.000000,60.000000
N3,right,9,11314.0000,8724.1000,22050.0000,61.0,0.000000,61.000000
N3,right,9,11314.0000,8724.1000,22050.0000,62.0,0.000000,62.000000
N3,right,9,11314.0000,8724.1000,22050.0000,63.0,0.000000,63.000000
N3,right,9,11314.0000,8724.1000,22050.0000,64.0,0.000000,64.000000
N3,right,9,11314.0000,8724.1000,22050.0000,65.0,0.000000,65.000000
N3,right,9,11314.0000,8724.1000,22050.0000,66.0,0.000000,66.000000
N3,right,9,11314.0000,8724.1000,22050.0000,67.0,0.000000,67.000000
N3,right,9,11314.0000,8724.1000,22050.0000,68.0,0.000000,68.000000
N3,right,9,11314.0000,8724.1000,22050.0000,69.0,0.000000,69.000000
N3,right,9,11314.0000,8724.1000,22050.0000,70.0,0.000000,70.000000
N3,right,9,11314.0000,8724.1000,22050.0000,71.0,0.000000,71.000000
N3,right,9,11314.0000,8724.1000,22050.0000,72.0,0.000000,72.000000
N3,right,9,11314.0000,8724.1000,22050.0000,73.0,0.000000,73.000000
N3,right,9,11314.0000,8724.1000,22050.0000,74.0,0.000000,74.000000
N3,right,9,11314.0000,8724.1000,22050.0000,75.0,0.000000,75.000000
N3,right,9,11314.0000,8724.1000,22050.0000,76.0,0.000000,76.000000
N3,right,9,11314.0000,8724.1000,22050.0000,77.0,0.000000,77.000000
N3,right,9,11314.0000,8724.1000,22050.0000,78.0,0.000000,78.000000
N3,right,9,11314.0000,8724.1000,22050.0000,79.0,0.000000,79.000000
N3,right,9,11314.0000,8724.1000,22050.0000,80.0,0.000000,80.000000
N3,right,9,11314.0000,8724.1000,22050.0000,81.0,0.000000,81.000000
N3,right,9,11314.0000,8724.1000,22050.0000,82.0,0.000000,82.000000
N3,right,9,11314.0000,8724.1000,22050.0000,83.0,0.000000,83.000000
N3,right,9,11314.0000,8724.1000,22050.0000,84.0,0.000000,84.000000
N3,right,9,11314.0000,8724.1000,22050.0000,85.0,0.000000,85.000000
N3,right,9,11314.0000,8724.1000,22050.0000,86.0,0.000000,86.000000
N3,right,9,11314.0000,8724.1000,22050.0000,87.0,0.000000,87.000000
N3,right,9,11314.0000,8724.1000,22050.0000,88.0,0.000000,88.000000
N3,right,9,11314.0000,8724.1000,22050.0000,89.0,0.000000,89.000000
N3,right,9,11314.0000,8724.1000,22050.0000,90.0,0.000000,90.000000
N3,right,9,11314.0000,8724.1000,22050.0000,91.0,0.000000,91.000000
N3,right,9,11314.0000,8724.1000,22050.0000,92.0,0.000000,92.000000
N3,right,9,11314.0000,8724.1000,22050.0000,93.0,0.000000,93.000000
N3,right,9,11314.0000,8724.1000,22050.0000,94.0,0.000000,94.000000
N3,right,9,11314.0000,8724.1000,22050.0000,95.0,0.000000,95.000000
N3,right,9,11314.0000,8724.1000,22050.0000,96.0,0.000000,96.000000
N3,right,9,11314.0000,8724.1000,22050.0000,97.0,0.000000,97.000000
N3,right,9,11314.0000,8724.1000,22050.0000,98.0,0.000000,98.000000
N3,right,9,11314.0000,8724.1000,22050.0000,99.0,0.000000,99.000000
N3,right,9,11314.0000,8724.1000,22050.0000,100.0,0.000000,100.000000
N3,right,9,11314.0000,8724.1000,22050.0000,101.0,0.000000,101.000000
N3,right,9,11314.0000,8724.1000,22050.0000,102.0,0.000000,102.000000
N3,right,9,11314.0000,8724.1000,22050.0000,103.0,0.000000,103.000000
N3,right,9,11314.0000,8724.1000,22050.0000,104.0,0.000000,104.000000
N3,right,9,11314.0000,8724.1000,22050.0000,105.0,0.000000,105.000000
N3,right,9,11314.0000,8724.1000,22050.0000,106.0,0.000000,106.000000
N3,right,9,11314.0000,8724.1000,22050.0000,107.0,0.000000,107.000000
N3,right,9,11314.0000,8724.1000,22050.0000,108.0,0.000000,108.000000
N3,right,9,11314.0000,8724.1000,22050.0000,109.0,0.000000,109.000000
N3,right,9,11314.0000,8724.1000,22050.0000,110.0,0.000000,110.000000
N4,left,1,177.0000,0.0000,229.2793,-10.0,39.219813,29.219813
N4,left,1,177.0000,0.0000,229.2793,-9.0,39.219813,30.219813
N4,left,1,177.0000,0.0000,229.2793,-8.0,39.219813,31.219813
N4,left,1,177.0000,0.0000,229.2793,-7.0,39.219813,32.219813
N4,left,1,177.0000,0.0000,229.2793,-6.0,39.219813,33.219813
N4,left,1,177.0000,0.0000,229.2793,-5.0,39.219813,34.219813
N4,left,1,177.0000,0.0000,229.2793,-4.0,39.219813,35.219813
N4,left,1,177.0000,0.0000,229.2793,-3.0,39.219813,36.219813
N4,left,1,177.0000,0.0000,229.2793,-2.0,39.219813,37.219813
N4,left,1,177.0000,0.0000,229.2793,-1.0,39.219813,38.219813
N4,left,1,177.0000,0.0000,229.2793,0.0,39.219813,39.219813
N4,left,1,177.0000,0.0000,229.2793,1.0,39.219813,40.219813
N4,left,1,177.0000,0.0000,229.2793,2.0,39.219813,41.219813
N4,left,1,177.0000,0.0000,229.2793,3.0,39.219813,42.219813
N4,left,1,177.0000,0.0000,229.2793,4.0,39.219813,43.219813
N4,left,1,177.0000,0.0000,229.2793,5.0,39.219813,44.219813
N4,left,1,177.0000,0.0000,229.2793,6.0,39.219813,45.219813
N4,left,1,177.0000,0.0000,229.2793,7.0,39.219813,46.219813
N4,left,1,177.0000,0.0000,229.2793,8.0,39.219813,47.219813
N4,left,1,177.0000,0.0000,229.2793,9.0,39.219813,48.219813
N4,left,1,177.0000,0.0000,229.2793,10.0,39.219813,49.219813
N4,left,1,177.0000,0.0000,229.2793,11.0,39.219813,50.219813
N4,left,1,177.0000,0.0000,229.2793,12.0,39.219813,51.219813
N4,left,1,177.0000,0.0000,229.2793,13.0,39.219813,52.219813
N4,left,1,177.0000,0.0000,229.2793,14.0,39.219813,53.219813
N4,left,1,177.0000,0.0000,229.2793,15.0,39.219813,54.219813
N4,left,1,177.0000,0.0000,229.2793,16.0,39.219813,55.219813
N4,left,1,177.0000,0.0000,229.2793,17.0,39.219813,56.219813
N4,left,1,177.0000,0.0000,229.2793,18.0,39.219813,57.219813
N4,left,1,177.0000,0.0000,229.2793,19.0,39.219813,58.219813
N4,left,1,177.0000,0.0000,229.2793,20.0,39.219813,59.219813
N4,left,1,177.0000,0.0000,229.2793,21.0,39.219813,60.219813
N4,left,1,177.0000,0.0000,229.2793,22.0,39.219813,61.219813
N4,left,1,177.0000,0.0000,229.2793,23.0,39.219813,62.219813
N4,left,1,177.0000,0.0000,229.2793,24.0,39.219813,63.219813
N4,left,1,177.0000,0.0000,229.2793,25.0,39.219813,64.219813
N4,left,1,177.0000,0.0000,229.2793,26.0,39.219813,65.219813
N4,left,1,177.0000,0.0000,229.2793,27.0,39.219813,66.219813
N4,left,1,177.0000,0.0000,229.2793,28.0,39.219813,67.219813
N4,left,1,177.0000,0.0000,229.2793,29.0,39.219813,68.219813
N4,left,1,177.0000,0.0000,229.2793,30.0,39.219813,69.219813
N4,left,1,177.0000,0.0000,229.2793,31.0,39.219813,70.219813
N4,left,1,177.0000,0.0000,229.2793,32.0,39.219813,71.219813
N4,left,1,177.0000,0.0000,229.2793,33.0,39.219813,72.219813
N4,left,1,177.0000,0.0000,229.2793,34.0,39.219813,73.219813
N4,left,1,177.0000,0.0000,229.2793,35.0,39.219813,74.219813
N4,left,1,177.0000,0.0000,229.2793,36.0,39.219813,75.219813
N4,left,1,177.0000,0.0000,229.2793,37.0,39.219813,76.219813
N4,left,1,177.0000,0.0000,229.2793,38.0,39.219813,77.219813
N4,left,1,177.0000,0.0000,229.2793,39.0,38.561918,77.561918
N4,left,1,177.0000,0.0000,229.2793,40.0,37.904023,77.904023
N4,left,1,177.0000,0.0000,229.2793,41.0,37.246128,78.246128
N4,left,1,177.0000,0.0000,229.2793,42.0,36.588234,78.588234
N4,left,1,177.0000,0.0000,229.2793,43.0,35.930339,78.930339
N4,left,1,177.0000,0.0000,229.2793,44.0,35.272444,79.272444
N4,left,1,177.0000,0.0000,229.2793,45.0,34.614549,79.614549
N4,left,1,177.0000,0.0000,229.2793,46.0,33.956655,79.956655
N4,left,1,177.0000,0.0000,229.2793,47.0,33.298760,80.298760
N4,left,1,177.0000,0.0000,229.2793,48.0,32.640865,80.640865
N4,left,1,177.0000,0.0000,229.2793,49.0,31.982970,80.982970
N4,left,1,177.0000,0.0000,229.2793,50.0,31.325076,81.325076
N4,left,1,177.0000,0.0000,229.2793,51.0,30.667181,81.667181
N4,left,1,177.0000,0.0000,229.2793,52.0,30.009286,82.009286
N4,left,1,177.0000,0.0000,229.2793,53.0,29.351391,82.351391
N4,left,1,177.0000,0.0000,229.2793,54.0,28.693497,82.693497
N4,left,1,177.0000,0.0000,229.2793,55.0,28.035602,83.035602
N4,left,1,177.0000,0.0000,229.2793,56.0,27.377707,83.377707
N4,left,1,177.0000,0.0000,229.2793,57.0,26.719813,83.719813
N4,left,1,177.0000,0.0000,229.2793,58.0,26.061918,84.061918
N4,left,1,177.0000,0.0000,229.2793,59.0,25.404023,84.404023
N4,left,1,177.0000,0.0000,229.2793,60.0,24.746128,84.746128
N4,left,1,177.0000,0.0000,229.2793,61.0,24.088234,85.088234
N4,left,1,177.0000,0.0000,229.2793,62.0,23.430339,85.430339
N4,left,1,177.0000,0.0000,229.2793,63.0,22.772444,85.772444
N4,left,1,177.0000,0.0000,229.2793,64.0,22.114549,86.114549
N4,left,1,177.0000,0.0000,229.2793,65.0,21.456655,86.456655
N4,left,1,177.0000,0.0000,229.2793,66.0,20.798760,86.798760
N4,left,1,177.0000,0.0000,229.2793,67.0,20.140865,87.140865
N4,left,1,177.0000,0.0000,229.2793,68.0,19.482970,87.482970
N4,left,1,177.0000,0.0000,229.2793,69.0,18.825076,87.825076
N4,left,1,177.0000,0.0000,229.2793,70.0,18.167181,88.167181
N4,left,1,177.0000,0.0000,229.2793,71.0,17.509286,88.509286
N4,left,1,177.0000,0.0000,229.2793,72.0,16.851391,88.851391
N4,left,1,177.0000,0.0000,229.2793,73.0,16.193497,89.193497
N4,left,1,177.0000,0.0000,229.2793,74.0,15.535602,89.535602
N4,left,1,177.0000,0.0000,229.2793,75.0,14.877707,89.877707
N4,left,1,177.0000,0.0000,229.2793,76.0,14.219813,90.219813
N4,left,1,177.0000,0.0000,229.2793,77.0,13.561918,90.561918
N4,left,1,177.0000,0.0000,229.2793,78.0,12.904023,90.904023
N4,left,1,177.0000,0.0000,229.2793,79.0,12.246128,91.246128
N4,left,1,177.0000,0.0000,229.2793,80.0,11.588234,91.588234
N4,left,1,177.0000,0.0000,229.2793,81.0,10.930339,91.930339
N4,left,1,177.0000,0.0000,229.2793,82.0,10.272444,92.272444
N4,left,1,177.0000,0.0000,229.2793,83.0,9.614549,92.614549
N4,left,1,177.0000,0.0000,229.2793,84.0,8.956655,92.956655
N4,left,1,177.0000,0.0000,229.2793,85.0,8.298760,93.298760
N4,left,1,177.0000,0.0000,229.2793,86.0,7.640865,93.640865
N4,left,1,177.0000,0.0000,229.2793,87.0,6.982970,93.982970
N4,left,1,177.0000,0.0000,229.2793,88.0,6.325076,94.325076
N4,left,1,177.0000,0.0000,229.2793,89.0,5.667181,94.667181
N4,left,1,177.0000,0.0000,229.2793,90.0,5.009286,95.009286
N4,left,1,177.0000,0.0000,229.2793,91.0,4.351391,95.351391
N4,left,1,177.0000,0.0000,229.2793,92.0,3.693497,95.693497
N4,left,1,177.0000,0.0000,229.2793,93.0,3.035602,96.035602
N4,left,1,177.0000,0.0000,229.2793,94.0,2.377707,96.377707
N4,left,1,177.0000,0.0000,229.2793,95.0,1.719813,96.719813
N4,left,1,177.0000,0.0000,229.2793,96.0,1.061918,97.061918
N4,left,1,177.0000,0.0000,229.2793,97.0,0.404023,97.404023
N4,left,1,177.0000,0.0000,229.2793,98.0,0.000000,98.000000
N4,left,1,177.0000,0.0000,229.2793,99.0,0.000000,99.000000
N4,left,1,177.0000,0.0000,229.2793,100.0,0.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,101.0,-1.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,102.0,-2.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,103.0,-3.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,104.0,-4.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,105.0,-5.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,106.0,-6.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,107.0,-7.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,108.0,-8.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,109.0,-9.000000,100.000000
N4,left,1,177.0000,0.0000,229.2793,110.0,-10.000000,100.000000
N4,left,2,297.0000,229.2793,385.3570,-10.0,32.326268,22.326268
N4,left,2,297.0000,229.2793,385.3570,-9.0,32.326268,23.326268
N4,left,2,297.0000,229.2793,385.3570,-8.0,32.326268,24.326268
N4,left,2,297.0000,229.2793,385.3570,-7.0,32.326268,25.326268
N4,left,2,297.0000,229.2793,385.3570,-6.0,32.326268,26.326268
N4,left,2,297.0000,229.2793,385.3570,-5.0,32.326268,27.326268
N4,left,2,297.0000,229.2793,385.3570,-4.0,32.326268,28.326268
